Nome: SORRISO
Codigo Estacao: A904
Latitude: -12.555
Longitude: -55.72277777
Altitude: 379.31
Situacao: Operante
Data Inicial: 2002-12-15
Data Final: 2025-12-31
Periodicidade da Medicao: Diaria

Data Medicao;PRECIPITACAO TOTAL, DIARIO (AUT)(mm);TEMPERATURA MAXIMA, DIARIA (AUT)(°C);TEMPERATURA MINIMA, DIARIA (AUT)(°C);
2016-08-15;0;37.6;21.8;
2016-08-16;0;37.3;22.3;
2016-08-17;11.8;35.5;19.8;
2016-08-18;.2;37.1;21.6;
2016-08-19;0;36.8;23.7;
2016-08-20;2.4;34.7;20.8;
2016-08-21;1.2;29.5;19.1;
2016-08-22;0;29.1;13.6;
2016-08-23;0;34.3;15.1;
2016-08-24;0;37.4;19.5;
2016-08-25;0;35.8;22;
2016-08-26;0;36.5;22.1;
2016-08-27;0;36.1;22.1;
2016-08-28;0;36.1;22.5;
2016-08-29;5;33.3;21.9;
2016-08-30;13;27.2;20.1;
2016-08-31;.2;33.1;16.4;
2016-09-01;0;34.8;18.9;
2016-09-02;12.4;29.2;20.9;
2016-09-03;.6;30.5;20.8;
2016-09-04;0;26.8;16.2;
2016-09-05;0;31;13.9;
2016-09-06;0;27.6;14.7;
2016-09-07;0;33;14;
2016-09-08;0;36.7;17.4;
2016-09-09;0;38.4;21.3;
2016-09-10;0;37.6;22.8;
2016-09-11;0;37.2;21.3;
2016-09-12;0;37;20.4;
2016-09-13;0;36.3;24;
2016-09-14;0;37.1;23.1;
2016-09-15;4.2;35.2;21.8;
2016-09-16;0;33.8;22.5;
2016-09-17;0;38.1;22.7;
2016-09-18;0;35.1;21.8;
2016-09-19;19.4;34.7;18.7;
2016-09-20;0;36.5;20.9;
2016-09-21;0;36.5;22.8;
2016-09-22;29;35.2;20.3;
2016-09-23;25.8;29.5;20.5;
2016-09-24;0;34.3;21.6;
2016-09-25;6;33.8;20.8;
2016-09-26;.2;33.7;21.5;
2016-09-27;0;34.4;22.2;
2016-09-28;3.2;36.4;20.9;
2016-09-29;0;36.7;23.1;
2016-09-30;9.8;26.8;20.9;
2016-10-01;22.8;33.4;20.4;
2016-10-02;4.8;36.2;21.3;
2016-10-03;0;37;23.6;
2016-10-04;9.2;29.8;21.9;
2016-10-05;9.2;33.3;21.4;
2016-10-06;8.2;29.3;20.7;
2016-10-07;.2;33.3;19.2;
2016-10-08;0;35.7;21.2;
2016-10-09;0;36.8;21.5;
2016-10-10;0;34.1;23.3;
2016-10-11;0;36.6;24;
2016-10-12;9.6;27.9;22.2;
2016-10-13;31.8;33.8;19.9;
2016-10-14;.6;33.7;22.9;
2016-10-15;3.2;37.1;22.2;
2016-10-16;0;37.3;22.8;
2016-10-17;0;37.2;24.3;
2016-10-18;0;36.4;24.3;
2016-10-19;0;34.3;22.8;
2016-10-20;2.6;31.8;23.5;
2016-10-21;5;32.1;21.2;
2016-10-22;0;34.9;21.5;
2016-10-23;1.2;34.5;22.1;
2016-10-24;3;32;21.8;
2016-10-25;1;33.1;21.1;
2016-10-26;3.8;35.1;21.9;
2016-10-27;27.6;29.1;21.4;
2016-10-28;.6;32.3;19.7;
2016-10-29;.2;33.5;21;
2016-10-30;6.2;34.4;22.1;
2016-10-31;12.2;34.1;22.2;
2016-11-01;10.6;33;21.1;
2016-11-02;0;34.8;21.9;
2016-11-03;86.2;28.4;21.1;
2016-11-04;.4;33.5;21.7;
2016-11-05;0;35;23;
2016-11-06;5.4;35.2;22.8;
2016-11-07;29.4;28.5;20.5;
2016-11-08;.4;34;22.1;
2016-11-09;26;31.4;21.4;
2016-11-10;.4;31.7;22;
2016-11-11;0;31.5;23.4;
2016-11-12;48.6;27.9;21.6;
2016-11-13;9.2;30;20.9;
2016-11-14;.8;32.4;21.9;
2016-11-15;0;35;22.6;
2016-11-16;11.6;33.3;21.1;
2016-11-17;0;29.3;22.1;
2016-11-18;4.4;28.1;22.9;
2016-11-19;4.6;31.4;20.5;
2016-11-20;21.2;29.2;22;
2016-11-21;4;30.4;21.8;
2016-11-22;19;31.3;21.8;
2016-11-23;.2;32.3;22.6;
2016-11-24;4.6;30.7;21.8;
2016-11-25;0;33.4;22.5;
2016-11-26;0;34.6;23.2;
2016-11-27;5.2;32.4;21.5;
2016-11-28;.2;34.8;21.3;
2016-11-29;0;35.3;24;
2016-11-30;0;33.7;22.7;
2016-12-01;9;29.9;22.4;
2016-12-02;11.6;31.3;21.7;
2016-12-03;0;33.3;21.9;
2016-12-04;14.8;30;22.2;
2016-12-05;0;31.5;21.4;
2016-12-06;3.8;32.3;22.8;
2016-12-07;.2;33.1;23;
2016-12-08;4.6;30.2;21.9;
2016-12-09;9.8;31.3;22.2;
2016-12-10;.2;31.9;22.3;
2016-12-11;60;32.5;20.8;
2016-12-12;10.2;33.5;21.8;
2016-12-13;36.8;29.2;22.5;
2016-12-14;16.6;29.5;22.1;
2016-12-15;7.4;31.5;22.3;
2016-12-16;59;25.9;21.9;
2016-12-17;35;22.8;21.1;
2016-12-18;7.6;26.6;20.4;
2016-12-19;5.6;23.2;21.4;
2016-12-20;4.2;29.4;20.3;
2016-12-21;13;27.5;20.9;
2016-12-22;10.2;26.3;20.5;
2016-12-23;0;32.1;21.5;
2016-12-24;14;32.5;21.2;
2016-12-25;26.6;31.4;21.4;
2016-12-26;.6;30.9;21;
2016-12-27;3;32.6;20.6;
2016-12-28;26.2;33.3;20.4;
2016-12-29;0;32.4;22.5;
2016-12-30;0;33.5;21.4;
2016-12-31;.8;31.8;21.9;
2017-01-01;0;33;23.3;
2017-01-02;12.8;33;21.5;
2017-01-03;0;33.8;21.5;
2017-01-04;13.2;32.8;19.7;
2017-01-05;.8;33.2;21.8;
2017-01-06;7.4;32.9;22;
2017-01-07;0;34.9;23.1;
2017-01-08;0;29.5;23.4;
2017-01-09;20;33.5;18.6;
2017-01-10;.2;34.5;21.7;
2017-01-11;0;33.5;23.5;
2017-01-12;0;31;21.6;
2017-01-13;.8;31.8;20.9;
2017-01-14;0;32.6;22.2;
2017-01-15;.6;32.4;22.1;
2017-01-16;1;33.3;22.1;
2017-01-17;4;31.7;21.7;
2017-01-18;20.2;24.5;21.5;
2017-01-19;33.6;25.3;21.4;
2017-01-20;12.4;29;21.7;
2017-01-21;21.4;31.8;20;
2017-01-22;58.6;30.4;20.7;
2017-01-23;.8;28.8;21.4;
2017-01-24;0;33;21.4;
2017-01-25;18.8;31;22;
2017-01-26;12;29;21.5;
2017-01-27;.6;33.9;21.7;
2017-01-28;54;30.5;20.4;
2017-01-29;1.8;33.9;20.5;
2017-01-30;0;32.4;22.7;
2017-01-31;3.6;32.2;20.8;
2017-02-01;0;32.4;21.8;
2017-02-02;5.8;31.8;21.2;
2017-02-03;.2;32.6;22.4;
2017-02-04;0;34.7;22.4;
2017-02-05;0;29.5;23.5;
2017-02-06;6;35.7;22.3;
2017-02-07;11.6;31;22.5;
2017-02-08;11.8;31.1;22.4;
2017-02-09;35.4;33;22;
2017-02-10;3.4;31.1;22.7;
2017-02-11;2.8;27.8;22.9;
2017-02-12;5.8;27;22.8;
2017-02-13;20;29.1;22.5;
2017-02-14;84.8;28;21.4;
2017-02-15;25.6;27.4;21.8;
2017-02-16;4.6;31;21.1;
2017-02-17;0;26.4;22.3;
2017-02-18;.6;31;21.9;
2017-02-19;27.2;32.3;21.3;
2017-02-20;.2;30.7;21.5;
2017-02-21;.4;27.8;21.8;
2017-02-22;5.8;32.5;21;
2017-02-23;.4;32.6;20.9;
2017-02-24;.2;33.1;21.9;
2017-02-25;6;26.7;22.2;
2017-02-26;20.2;31;20.8;
2017-02-27;.4;31.2;22.4;
2017-02-28;39.4;29.4;21.2;
2017-03-01;17;31.1;20.5;
2017-03-02;12.4;30.8;21.2;
2017-03-03;.2;32.9;21.8;
2017-03-04;16.2;32.6;21.7;
2017-03-05;0;33.5;22.1;
2017-03-06;0;34.1;22.7;
2017-03-07;8;31.5;22.5;
2017-03-08;0;34.9;21.7;
2017-03-09;0;33.2;23.6;
2017-03-10;0;34.1;23.3;
2017-03-11;0;33.3;22.5;
2017-03-12;.8;30.4;22.9;
2017-03-13;5.4;29.9;22.4;
2017-03-14;45;32.9;21.1;
2017-03-15;15.2;32;22.1;
2017-03-16;0;31.7;21.2;
2017-03-17;.8;26.9;23;
2017-03-18;60.2;30.6;20.8;
2017-03-19;5.4;30.2;22.3;
2017-03-20;58.8;28.9;21.8;
2017-03-21;2;33;20.2;
2017-03-22;0;32.7;22.3;
2017-03-23;0;34.2;22.1;
2017-03-24;0;31.9;22.6;
2017-03-25;4;31.7;21.9;
2017-03-26;.2;32.7;21.3;
2017-03-27;0;33;22.4;
2017-03-28;0;32.5;22.7;
2017-03-29;10.6;29.1;22.3;
2017-03-30;.6;33.4;21.9;
2017-03-31;66.8;30.4;22.4;
2017-04-01;1.8;32.1;21.4;
2017-04-02;4;31.3;22.7;
2017-04-03;.2;31.7;22.4;
2017-04-04;11.8;30.2;22.5;
2017-04-05;7.6;31.7;21.7;
2017-04-06;.4;32.7;22.4;
2017-04-07;20;31.8;22.1;
2017-04-08;7;32.1;22.6;
2017-04-09;28.2;33.1;21.8;
2017-04-10;0;33.4;23;
2017-04-11;0;33.7;22.1;
2017-04-12;0;33.2;22.8;
2017-04-13;0;32.9;22.2;
2017-04-14;0;33.1;23.4;
2017-04-15;0;33;23.8;
2017-04-16;0;33.7;22.9;
2017-04-17;0;33.4;23.1;
2017-04-18;3.8;32.8;22.1;
2017-04-19;.2;32.2;21.8;
2017-04-20;0;33.6;23.2;
2017-04-21;1;29.3;22.2;
2017-04-22;5.8;32.4;21.5;
2017-04-23;.2;33;22.1;
2017-04-24;5.4;32.6;21.4;
2017-04-25;.2;33.3;22.1;
2017-04-26;0;34.7;22.7;
2017-04-27;3;31;22.4;
2017-04-28;.2;26.5;19;
2017-04-29;0;32.6;20.2;
2017-04-30;0;32.2;21.8;
2017-05-01;0;32.9;22.4;
2017-05-02;0;33.2;23;
2017-05-03;0;32.5;22.6;
2017-05-04;0;33.4;20.3;
2017-05-05;0;32.7;20.9;
2017-05-06;0;33.5;20.6;
2017-05-07;0;34.5;20.7;
2017-05-08;0;34.5;21.7;
2017-05-09;0;34.2;21.7;
2017-05-10;0;34.1;21.4;
2017-05-11;0;33.3;20.3;
2017-05-12;0;33.2;19.8;
2017-05-13;0;34;22.3;
2017-05-14;4.4;32.6;22.5;
2017-05-15;.2;34.1;22.5;
2017-05-16;9;32.1;21.5;
2017-05-17;.2;33.7;21.7;
2017-05-18;0;33.5;21.8;
2017-05-19;0;32.3;21.9;
2017-05-20;5.4;32.2;21.4;
2017-05-21;.2;34.3;22.5;
2017-05-22;1.2;32.5;22.7;
2017-05-23;0;35;22.5;
2017-05-24;0;35.6;22.9;
2017-05-25;0;34.6;23.3;
2017-05-26;0;34;22.3;
2017-05-27;0;34.7;23.1;
2017-05-28;0;35.3;22.5;
2017-05-29;0;33.7;21.4;
2017-05-30;0;33.5;21.3;
2017-05-31;0;32.7;22.1;
2017-06-01;5.2;27.8;19.9;
2017-06-02;0;33.7;18.9;
2017-06-03;0;33.7;21.1;
2017-06-04;0;34.6;22.8;
2017-06-05;0;34.3;21.8;
2017-06-06;0;34.9;21.1;
2017-06-07;0;34.3;21;
2017-06-08;0;33.8;19.8;
2017-06-09;0;34;20.8;
2017-06-10;0;29.2;16.4;
2017-06-11;0;32.3;16.7;
2017-06-12;0;34.5;19.3;
2017-06-13;0;34.7;19.6;
2017-06-14;0;35;21.2;
2017-06-15;0;33.8;20.8;
2017-06-16;0;34.1;19.6;
2017-06-17;0;33.3;19;
2017-06-18;0;33.8;19.2;
2017-06-19;0;33.9;18.4;
2017-06-20;0;28;14.8;
2017-06-21;0;33.2;14.6;
2017-06-22;0;34;17.2;
2017-06-23;0;33;18.2;
2017-06-24;0;32.5;16.9;
2017-06-25;0;32.6;19.1;
2017-06-26;0;32.9;17.9;
2017-06-27;0;32.2;15.5;
2017-06-28;0;32.4;18.3;
2017-06-29;0;33.3;19;
2017-06-30;0;33.5;18.5;
2017-07-01;0;33.2;19.6;
2017-07-02;0;33.2;20.4;
2017-07-03;0;32.6;18;
2017-07-04;0;32.5;17.5;
2017-07-05;0;31.2;18.3;
2017-07-06;0;31.5;16.8;
2017-07-07;0;31.4;15.4;
2017-07-08;0;32.8;16.1;
2017-07-09;0;32.3;18.1;
2017-07-10;0;32.1;16.9;
2017-07-11;0;32.2;15.8;
2017-07-12;0;33.3;18.1;
2017-07-13;0;34.3;18.4;
2017-07-14;0;32.7;18.5;
2017-07-15;0;32.4;16.8;
2017-07-16;0;32.9;17.3;
2017-07-17;0;32.9;14.9;
2017-07-18;0;23.7;11;
2017-07-19;0;30.5;9.7;
2017-07-20;0;32.7;13.3;
2017-07-21;0;34.6;17.5;
2017-07-22;0;34.8;17.9;
2017-07-23;0;34.7;17.1;
2017-07-24;0;35;19.3;
2017-07-25;0;33.3;18.2;
2017-07-26;0;33.5;16.8;
2017-07-27;0;32.3;17.7;
2017-07-28;0;32.1;16;
2017-07-29;0;33;15.4;
2017-07-30;0;33.5;17.8;
2017-07-31;0;32.3;17.7;
2017-08-01;0;33.4;16.5;
2017-08-02;0;34.5;18.3;
2017-08-03;0;34.9;16.8;
2017-08-04;0;34.4;14.9;
2017-08-05;0;35.6;19.4;
2017-08-06;0;36;19.3;
2017-08-07;0;36.9;19.3;
2017-08-08;0;37.4;18.7;
2017-08-09;0;37;20.5;
2017-08-10;0;37.4;20.8;
2017-08-11;0;37.3;19.8;
2017-08-12;0;36.3;21.6;
2017-08-13;0;35.8;22.1;
2017-08-14;10.2;33.7;21.4;
2017-08-15;0;36.3;20.7;
2017-08-16;0;37.5;21.8;
2017-08-17;0;36;22.6;
2017-08-18;0;35.2;21.9;
2017-08-19;0;37.1;22.3;
2017-08-20;0;37.6;23;
2017-08-21;5;32.6;21.8;
2017-08-22;.2;36.2;19.3;
2017-08-23;0;35.9;20.7;
2017-08-24;0;35.4;20.6;
2017-08-25;0;36.2;20.5;
2017-08-26;0;37.5;20.9;
2017-08-27;0;37.3;21.3;
2017-08-28;0;38.1;21.1;
2017-08-29;0;38.4;23.2;
2017-08-30;0;38.9;23.7;
2017-08-31;0;38.3;21.7;
2017-09-01;0;39.1;21.7;
2017-09-02;0;37.3;21;
2017-09-03;0;37.4;19.7;
2017-09-04;0;36.3;20;
2017-09-05;0;36.2;19.5;
2017-09-06;0;36.6;18.5;
2017-09-07;0;36.7;20.5;
2017-09-08;0;38.8;21.9;
2017-09-09;0;38.5;21.5;
2017-09-10;0;38.6;22.4;
2017-09-11;0;37.9;23.4;
2017-09-12;0;38.9;23.3;
2017-09-13;0;38.1;22.6;
2017-09-14;0;37.4;20.6;
2017-09-15;0;38.2;21.3;
2017-09-16;0;38;22.4;
2017-09-17;0;36.8;19.8;
2017-09-18;0;37.2;19.9;
2017-09-19;0;38.5;20.3;
2017-09-20;0;37.2;19.7;
2017-09-21;0;33;22.2;
2017-09-22;0;36.4;19.2;
2017-09-23;0;37.4;22;
2017-09-24;0;38.5;23.2;
2017-09-25;0;38.9;23.6;
2017-09-26;0;35.6;22.7;
2017-09-27;0;34.6;24.3;
2017-09-28;69.4;22.9;19.5;
2017-09-29;10.8;34.7;20.4;
2017-09-30;0;35.3;21.2;
2017-10-01;0;34.6;23.9;
2017-10-02;0;33.5;20.7;
2017-10-03;17.4;23.9;18.1;
2017-10-04;0;33.7;17.9;
2017-10-05;0;36.8;21.8;
2017-10-06;3.8;37.4;23.9;
2017-10-07;0;34.3;22.8;
2017-10-08;0;35.6;22.1;
2017-10-09;0;36.5;21.6;
2017-10-10;0;37.1;23.4;
2017-10-11;0;35.4;23.5;
2017-10-12;0;37.2;22;
2017-10-13;0;38;23.2;
2017-10-14;0;32.8;22.4;
2017-10-15;0;35.5;20.2;
2017-10-16;0;39;22.7;
2017-10-17;10;32.9;20.8;
2017-10-18;0;36.8;21.5;
2017-10-19;0;37.2;22.9;
2017-10-20;0;37.4;23.4;
2017-10-21;0;36.6;22.5;
2017-10-22;.6;32.6;22.2;
2017-10-23;12.8;32;20.6;
2017-10-24;0;36.7;22.9;
2017-10-25;1.2;33.7;21.9;
2017-10-26;0;36.9;22.6;
2017-10-27;75.2;31.3;19.6;
2017-10-28;7.4;33.9;21.4;
2017-10-29;0;35;22.4;
2017-10-30;0;35;23.3;
2017-10-31;.2;28.5;22.8;
2017-11-01;31.6;31.5;21.1;
2017-11-02;0;34.5;22;
2017-11-03;19.4;35.4;23;
2017-11-04;4;34.9;20.8;
2017-11-05;0;33.9;23.9;
2017-11-06;2.2;30.8;22.3;
2017-11-07;.2;33.1;22.6;
2017-11-08;0;34.8;22;
2017-11-09;10.4;33.3;22.5;
2017-11-10;.2;31.3;22.6;
2017-11-11;0;30.7;23;
2017-11-12;35;33.1;22.4;
2017-11-13;8.6;31.5;22.6;
2017-11-14;.2;31.6;22.4;
2017-11-15;19.6;33.1;21.8;
2017-11-16;0;31.3;21.8;
2017-11-17;.4;31.5;21.7;
2017-11-18;7.2;31;22;
2017-11-19;23.8;29.2;20.9;
2017-11-20;0;32.9;22.3;
2017-11-21;0;29.9;22.5;
2017-11-22;4.6;32.8;22.6;
2017-11-23;125.4;32;21.2;
2017-11-24;13.8;31.4;22.1;
2017-11-25;0;33.5;23.2;
2017-11-26;18.8;31.5;21.6;
2017-11-27;5.8;32.8;21.1;
2017-11-28;.2;32.5;23.8;
2017-11-29;24.4;33.4;21.4;
2017-11-30;8.6;33.2;22.2;
2017-12-01;33.6;26.7;21.7;
2017-12-02;8.6;30.7;21.7;
2017-12-03;0;33.2;22.2;
2017-12-04;0;32.2;23.3;
2017-12-05;.2;32.6;23.1;
2017-12-06;0;33;22.8;
2017-12-07;0;32.9;22.6;
2017-12-08;1;33.5;22.9;
2017-12-09;14;28.7;21.6;
2017-12-10;8.8;28.1;22.4;
2017-12-11;46;27.7;21.3;
2017-12-12;4.2;29.5;22.2;
2017-12-13;.6;31.2;22.5;
2017-12-14;0;27.3;22.5;
2017-12-15;11.6;30.7;22;
2017-12-16;0;26.5;22.8;
2017-12-17;24.2;29.6;22;
2017-12-18;3.8;28.7;21.6;
2017-12-19;4.6;31.9;20.5;
2017-12-20;1;30.8;21.5;
2017-12-21;0;31.7;22.3;
2017-12-22;14.6;29.7;20.6;
2017-12-23;23;27;20.6;
2017-12-24;8.2;30.9;20.8;
2017-12-25;0;31.3;22.2;
2017-12-26;22.4;28.4;20;
2017-12-27;.2;32.4;20.8;
2017-12-28;.2;33.4;21.6;
2017-12-29;30.4;29.3;21.6;
2017-12-30;16;32.2;21.5;
2017-12-31;15.4;31.9;22.3;
2018-01-01;.2;33.8;21.9;
2018-01-02;37.4;33.2;21.2;
2018-01-03;11.6;28.9;21;
2018-01-04;.2;31.1;20.9;
2018-01-05;3.2;29.6;21.9;
2018-01-06;9;30.2;21.3;
2018-01-07;10.8;29;21;
2018-01-08;8;25.1;21.1;
2018-01-09;71.2;29;20.6;
2018-01-10;5.6;32.3;20.9;
2018-01-11;5.6;31.7;21.5;
2018-01-12;9;29.8;20.2;
2018-01-13;12.6;29.6;20.9;
2018-01-14;.8;28.6;20.8;
2018-01-15;.2;31.2;20.3;
2018-01-16;10.8;32.9;21;
2018-01-17;0;34.8;22.2;
2018-01-18;0;34.8;22.1;
2018-01-19;0;35.4;22.6;
2018-01-20;0;34.1;23;
2018-01-21;0;31.2;23.1;
2018-01-22;21;33.9;20.7;
2018-01-23;7.2;33.3;21.4;
2018-01-24;.4;34.3;21.1;
2018-01-25;0;34.9;22.9;
2018-01-26;0;31.9;22;
2018-01-27;9.4;30.3;21.9;
2018-01-28;10.6;31.6;22;
2018-01-29;56.4;32.3;21.9;
2018-01-30;42.4;31.9;22.8;
2018-01-31;54.6;34.4;21.9;
2018-02-01;22.6;30.2;22.7;
2018-02-02;1.2;31.7;22.9;
2018-02-03;11.2;27.8;23.4;
2018-02-04;10.8;23.9;22.2;
2018-02-05;27.6;33.3;22.3;
2018-02-06;0;31;22.3;
2018-02-07;.2;31;22.3;
2018-02-08;7.8;30.5;22.2;
2018-02-09;4.2;34.1;22.4;
2018-02-10;14;28;22.7;
2018-02-11;63.6;29.5;21.6;
2018-02-12;.4;33.3;22.4;
2018-02-13;0;34.4;22.4;
2018-02-14;0;33.8;23.1;
2018-02-15;47;33.1;20;
2018-02-16;11.8;34;21;
2018-02-17;0;33.6;22.7;
2018-02-18;0;32.7;22.4;
2018-02-19;0;31.7;22;
2018-02-20;16.2;32.5;21.6;
2018-02-21;3.6;29.8;21.7;
2018-02-22;35.8;28.8;21.9;
2018-02-23;25.6;29.4;21.8;
2018-02-24;3.4;30;22.1;
2018-02-25;4.4;32;22;
2018-02-26;0;31.3;22.2;
2018-02-27;2.4;31.9;21.7;
2018-02-28;1.2;33.4;21.5;
2018-03-01;0;33.6;22.7;
2018-03-02;6.6;33.5;22.5;
2018-03-03;0;33.9;22.2;
2018-03-04;0;35;23.2;
2018-03-05;0;34.4;23.2;
2018-03-06;0;35.6;22.8;
2018-03-07;6.6;29.9;22.1;
2018-03-08;3;33.1;22.2;
2018-03-09;0;35.1;23;
2018-03-10;7;31.5;22.9;
2018-03-11;3;32.4;22.8;
2018-03-12;1.8;32.7;23.1;
2018-03-13;6.8;30.3;22.4;
2018-03-14;.6;27.1;23.5;
2018-03-15;27.2;32.9;21.3;
2018-03-16;24.2;31.3;21.4;
2018-03-17;6.4;33;23.1;
2018-03-18;.6;33.4;22.6;
2018-03-19;33;31.6;22.1;
2018-03-20;9.2;32.7;22.2;
2018-03-21;.2;33.5;23;
2018-03-22;0;30.2;23.6;
2018-03-23;20.8;33;21.3;
2018-03-24;53.8;29.1;17.6;
2018-03-25;7.2;28.9;22.1;
2018-03-26;65.4;29.5;21.7;
2018-03-27;108;25.3;21.5;
2018-03-28;14.6;31;21;
2018-03-29;.6;31.9;21.7;
2018-03-30;11.6;28.5;21.1;
2018-03-31;1.2;31;21.7;
2018-04-01;0;30.8;22.3;
2018-04-02;4.2;31.8;21.5;
2018-04-03;.2;32.1;22;
2018-04-04;0;31.7;23;
2018-04-05;36.8;32;20.4;
2018-04-06;12.4;31.5;22.3;
2018-04-07;1;32.2;21.9;
2018-04-08;46.4;29;21.1;
2018-04-09;.2;30.8;22.1;
2018-04-10;4.2;30.3;22.2;
2018-04-11;11.8;30.8;22.2;
2018-04-12;3.6;30.3;20.4;
2018-04-13;0;30;21.3;
2018-04-14;1.8;27.5;20.9;
2018-04-15;0;29.8;20.4;
2018-04-16;.4;28.8;21.9;
2018-04-17;0;29.5;20.8;
2018-04-18;0;29.4;21.3;
2018-04-19;0;31.4;22.5;
2018-04-20;0;32.1;22.8;
2018-04-21;0;32.6;23.1;
2018-04-22;0;32.5;22.2;
2018-04-23;0;33.1;22.8;
2018-04-24;0;33.1;21.9;
2018-04-25;2.8;31.9;22.4;
2018-04-26;1.8;31.9;21.6;
2018-04-27;.2;32.7;20.9;
2018-04-28;0;33;22.1;
2018-04-29;0;34.1;22.7;
2018-04-30;0;33.3;21.6;
2018-05-01;0;33.1;22.8;
2018-05-02;0;32.7;21.7;
2018-05-03;0;33.2;21.2;
2018-05-04;0;32;22.7;
2018-05-05;0;33.6;22.3;
2018-05-06;0;33.8;22.1;
2018-05-07;0;33.3;20.9;
2018-05-08;0;33.4;20.3;
2018-05-09;0;33.7;20.3;
2018-05-10;0;33.7;20.8;
2018-05-11;0;33.8;20.1;
2018-05-12;0;31.4;19.7;
2018-05-13;0;32.6;20.8;
2018-05-14;0;33.5;21.2;
2018-05-15;0;33.8;21.2;
2018-05-16;0;33.1;22.5;
2018-05-17;0;34;20.6;
2018-05-18;9.4;33.1;20.6;
2018-05-19;.2;32.3;22;
2018-05-20;94.6;26.7;18.3;
2018-05-21;0;29.6;15.2;
2018-05-22;0;30.4;18.3;
2018-05-23;0;31.9;17.1;
2018-05-24;0;32.7;18.6;
2018-05-25;0;33.3;19.5;
2018-05-26;0;33;20.3;
2018-05-27;0;32.8;19.1;
2018-05-28;0;33;19.3;
2018-05-29;0;32.3;19.5;
2018-05-30;0;32.8;19.1;
2018-05-31;0;32.9;20;
2018-06-01;0;33.1;19.5;
2018-06-02;0;32.4;19.7;
2018-06-03;0;29;17.1;
2018-06-04;0;30.6;16.9;
2018-06-05;0;31.3;16.7;
2018-06-06;0;29.6;16.2;
2018-06-07;0;32.7;17;
2018-06-08;0;30.3;18.9;
2018-06-09;0;34.5;18.5;
2018-06-10;0;34;20.6;
2018-06-11;0;34.1;21.7;
2018-06-12;0;33.5;20.5;
2018-06-13;0;33.5;19.5;
2018-06-14;0;31.1;20.4;
2018-06-15;0;29.2;18.5;
2018-06-16;0;30.5;15.9;
2018-06-17;0;31.9;15.2;
2018-06-18;0;32.1;16.3;
2018-06-19;0;31.4;17.7;
2018-06-20;0;33.2;18.6;
2018-06-21;0;33.9;18.6;
2018-06-22;0;33.3;18;
2018-06-23;0;32.9;17.7;
2018-06-24;0;33.4;17.3;
2018-06-25;0;33.6;16.6;
2018-06-26;0;33.5;15.8;
2018-06-27;0;32.8;17.3;
2018-06-28;0;32.5;16.8;
2018-06-29;0;33.1;16.6;
2018-06-30;0;32.6;16.7;
2018-07-01;0;32.5;16.8;
2018-07-02;0;32.5;17.4;
2018-07-03;0;33.2;16.8;
2018-07-04;0;33.7;17.4;
2018-07-05;0;34.2;17.9;
2018-07-06;0;33.2;18.2;
2018-07-07;0;32.7;18.5;
2018-07-08;0;34.7;17.1;
2018-07-09;0;28.3;19.2;
2018-07-10;0;24;13.4;
2018-07-11;0;32.3;11.8;
2018-07-12;0;34.1;15;
2018-07-13;0;34.7;18;
2018-07-14;0;34.8;17.2;
2018-07-15;0;35;17.5;
2018-07-16;0;34.5;17.4;
2018-07-17;0;34.2;18.6;
2018-07-18;0;33.3;18.4;
2018-07-19;0;34.4;17.8;
2018-07-20;0;34.3;18.6;
2018-07-21;0;33.2;18.5;
2018-07-22;0;33.6;15.1;
2018-07-23;0;35.2;17.4;
2018-07-24;0;34.5;18.5;
2018-07-25;0;33.2;16.5;
2018-07-26;0;33.6;17.1;
2018-07-27;0;34.1;18.1;
2018-07-28;0;35.3;18.2;
2018-07-29;0;36.4;19.6;
2018-07-30;0;35.6;19;
2018-07-31;0;36.1;19.4;
2018-08-01;0;35.6;18.6;
2018-08-02;0;36;19.9;
2018-08-03;0;36.5;18.4;
2018-08-04;0;36.4;18.9;
2018-08-05;0;34.6;20.4;
2018-08-06;0;34;18.2;
2018-08-07;0;36.7;19.6;
2018-08-08;0;37.9;19.9;
2018-08-09;0;31.3;23.7;
2018-08-10;0;34.9;17;
2018-08-11;0;36.5;19.1;
2018-08-12;0;37;22.4;
2018-08-13;0;37.1;19.2;
2018-08-14;0;37.2;19.3;
2018-08-15;0;36.8;20.5;
2018-08-16;0;35.1;19.2;
2018-08-17;3.6;30.7;21.3;
2018-08-18;0;34.4;19.2;
2018-08-19;0;36.1;20.1;
2018-08-20;0;33.6;21.4;
2018-08-21;8.8;30.5;14.1;
2018-08-22;.2;35.9;16.5;
2018-08-23;0;36.8;19.6;
2018-08-24;0;36.3;21.4;
2018-08-25;0;34.1;21.8;
2018-08-26;0;33.4;18.8;
2018-08-27;0;37.1;17.7;
2018-08-28;0;36.4;22.2;
2018-08-29;0;36.4;20.8;
2018-08-30;0;36.9;20.7;
2018-08-31;0;37.7;19.9;
2018-09-01;0;38.1;20.8;
2018-09-02;0;38;21.1;
2018-09-03;0;29.9;13.8;
2018-09-04;0;32.5;14.1;
2018-09-05;0;35.7;15.3;
2018-09-06;0;37;17.4;
2018-09-07;0;38.6;22.4;
2018-09-08;0;39;22.4;
2018-09-09;0;38.3;22.1;
2018-09-10;0;37.3;20.5;
